name,address,plus_code,category,overall_rating,url,keywords
The Punggol Settlement,"500 New Punggol Rd, Singapore 828617",CWC6+6V Singapore,·$$,4.1,"https://www.google.com.sg/maps/place/The+Punggol+Settlement/@1.4205674,103.9099452,17z/data=!3m1!4b1!4m5!3m4!1s0x31da15f4d5cbc757:0x583670928784792c!8m2!3d1.4205674!4d103.9121339?hl=en","['walk', 'cycle', 'island', 'beach', 'seafood', 'sunset', 'nature', 'rent', 'sea', 'construction']"
Marine Parade Market,"84 Marine Parade Central, Singapore 440084",8W24+XG Singapore,·$,4,"https://www.google.com.sg/maps/place/84+Marine+Parade+Central+Market+and+Food+Centre/@1.3023792,103.9041223,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18717a58a2c7:0x879302cdd4e2982!8m2!3d1.3023547!4d103.9063277?hl=en","['stalls', 'renovation', 'char', 'clean', 'local', 'dim', 'tray', 'parkway', 'food', 'ventilation']"
Wheelock Place,"501 Orchard Rd, Singapore 238880",8R3J+V6 Singapore,Shopping mall,4.1,"https://www.google.com.sg/maps/place/Wheelock+Place/@1.3047145,103.8283488,17z/data=!3m1!4b1!4m5!3m4!1s0x31da198db3ddbc99:0x52499226afaeb200!8m2!3d1.3047145!4d103.8305375?hl=en","['ion', 'basement', 'escalator', 'cone', 'hair', 'architecture', 'subway', 'quiet', 'walkway', 'moon']"
Eurasian Heritage Gallery,"139 Ceylon Rd, The Eurasian Association, Singapore 429744",8V6X+2Q Singapore,Heritage museum,4.7,"https://www.google.com.sg/maps/place/Eurasian+Heritage+Gallery/@1.3100789,103.8972326,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1813a93c3f6b:0xe735f61223e3a479!8m2!3d1.3100713!4d103.8994106?hl=en",[]
Aramsa ~ The Garden Spa,"1384 Ang Mo Kio Ave 1, Singapore 569932",9R6X+R2 Singapore,Spa and health club,4.9,"https://www.google.com.sg/maps/place/Aramsa+-+The+Garden+Spa/@1.362081,103.8453733,17z/data=!3m1!4b1!4m5!3m4!1s0x31da171fac58f0fb:0xc2beeca4cc5facd5!8m2!3d1.362081!4d103.847562?hl=en","['therapist', 'facial', 'skills', 'pressure', 'masseuses', 'shoulders', 'asleep', 'muscles', 'ginger', 'body']"
Katong Antique House,"208 E Coast Rd, Singapore 428907",8W44+WR Singapore,Heritage preservation,4.2,"https://www.google.com.sg/maps/place/Katong+Antique+House/@1.3072609,103.9048497,17z/data=!3m1!4b1!4m5!3m4!1s0x31da18734a6738b5:0xd112392ca1698dd6!8m2!3d1.3072593!4d103.9070394?hl=en",[]
The Church Of Our Lady Of Lourdes,"50 Ophir Rd, Singapore 188690",8V34+78 Singapore,Catholic church,4.6,"https://www.google.com.sg/maps/place/Our+Lady+of+Lourdes+Church/@1.303175,103.8535963,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b9ff36987f:0xc0704d38c9ae630b!8m2!3d1.303175!4d103.855785?hl=en","['peaceful', 'mass', 'feel', 'historical', 'place', 'blessed', 'mind', 'mother', 'saturday', 'holy']"
Youth Olympic Park,"Raffles Avenue, 039805",7VQ6+J5 Singapore,Park,4.5,"https://www.google.com.sg/maps/place/Youth+Olympic+Park/@1.2890148,103.8582283,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a9d92edab3:0xc924754ffbb5ad0a!8m2!3d1.2890148!4d103.860417?hl=en","['marina', 'walk', 'jogging', 'nightscape', 'photos', 'kids', 'light', 'architecture', '2010', 'drawings']"
Luxury Coach Services,"100 Orchard Rd, #02-09/10 Concorde Hotel & Shopping Mall, Singapore 238640",8R2R+8J Singapore,Travel agency,4.4,"https://www.google.com.sg/maps/place/Luxury+Coach+Service/@1.3007677,103.8393456,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1997abace591:0xf40528395a42548c!8m2!3d1.3007677!4d103.8415343?hl=en","['bus', 'comfortable', 'experience', 'hotel', 'tour', 'check-in', 'drivers', 'humour', 'passengers', 'tickets']"
Bukit Batok WWII Memorial Site,Lor Sesuai,9Q28+9M Singapore,Tourist attraction,4.3,"https://www.google.com.sg/maps/place/Bukit+Batok+WWII+Memorial/@1.350925,103.7645113,17z/data=!3m1!4b1!4m5!3m4!1s0x31da105b82ef9375:0xea4a5ec1facc150f!8m2!3d1.350925!4d103.7667?hl=en","['workout', 'history', 'walk', 'steps', 'nature', 'ww2', 'armed', 'slopes', 'factory', 'the']"
Chinatown Visitor Centre,2 Banda St,7RJV+PH Singapore,Visitor center,4.1,"https://www.google.com.sg/maps/place/Chinatown+Visitor+Centre/@1.2817989,103.8417039,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1972c10bd415:0x7f643d7426203f7!8m2!3d1.2817797!4d103.8439273?hl=en","['tickets', 'souvenirs', 'culture', 'selling', 'history']"
Fort Canning Lighthouse,30 River Valley Rd,7RRX+V4 Singapore,Historical landmark,4.3,"https://www.google.com.sg/maps/place/Fort+Canning+Lighthouse/@1.2921305,103.8455661,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a109cb43c7:0x5e77714b71a25b3f!8m2!3d1.2921305!4d103.8477548?hl=en",[]
Police Heritage Centre,"28 Irrawaddy Rd, Singapore 329560",8RFW+M4 Singapore,Cultural center,4.4,"https://www.google.com.sg/maps/place/Police+Heritage+Centre/@1.324142,103.8430823,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19e09aaaaab3:0x9a3260c49fde108d!8m2!3d1.324142!4d103.845271?hl=en","['learn', 'kids', 'informative']"
Marlin Divers,"Blk 115A, Commonwealth Dr, #02-21, 149596",8Q3X+X7 Singapore,Dive shop,4.8,"https://www.google.com.sg/maps/place/Marlin+Divers/@1.3049108,103.7959823,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1a409bf45d3f:0x7314ba768e9af869!8m2!3d1.3049105!4d103.7981713?hl=en","['instructors', 'learn']"
Waga Mari Catamaran Charters,"ONE°15 Marina Sentosa Cove 11 Cove Drive Sentosa Cove, Singapore 098497",6RWQ+6X Singapore,Boat tour agency,5,"https://www.google.com.sg/maps/place/Waga+Mari+Yacht+Charters+Pte+Ltd/@1.2455573,103.8377,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1fdab78ea6dd:0xa7bd0add8380348e!8m2!3d1.2455573!4d103.8398887?hl=en","['crew', 'food', 'boating', 'catamaran']"
Polar Bear Gallery,"69A Haji Ln, Singapore 189262",8V25+H9 Singapore,Permanently closed,5,"https://www.google.com.sg/maps/place/Polar+Bear+Gallery/@1.301441,103.8562643,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b0ef082225:0x1afb45c950bba894!8m2!3d1.301441!4d103.858453?hl=en",
On Tap,"335 Smith St, #02-75 Chinatown Complex, Singapore 050335",7RJV+X8 Singapore,Brewery,4.6,"https://www.google.com.sg/maps/place/On+Tap/@1.282487,103.8410974,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1973188c59fd:0x633815948cbc508!8m2!3d1.2826301!4d103.8433719?hl=en","['prices', 'ale', 'satay', 'taste']"
Enjoy Tea,"32 Sago St, Singapore 059025",7RJV+QH Singapore,Tea house,5,"https://www.google.com.sg/maps/place/Enjoy+Tea/@1.2819374,103.8417988,17z/data=!3m2!4b1!5s0x31da19a3aefdce11:0x1e0cb1ceb5e53961!4m5!3m4!1s0x31da1972d72938b3:0x822500dc2a67936d!8m2!3d1.2819374!4d103.8439875?hl=en","['experience', 'learn', 'art', 'oolong', 'price']"
Sri Thandayuthapani Temple,"15 Tank Rd, Singapore 238065",7RVV+P6 Singapore,Hindu temple,4.8,"https://www.google.com.sg/maps/place/Sri+Thendayuthapani+Temple/@1.2943222,103.8408583,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1998c8fee9ab:0x914e4c6237e66e3a!8m2!3d1.2943222!4d103.843047?hl=en","['peaceful', 'murugan', 'thaipusam', 'divine', 'pray', 'blessed', 'traditional', 'beautiful', 'poojas', 'kavadi']"
Hajjah Fatimah Mosque,"4001 Beach Rd, Singapore 199584",8V37+54 Singapore,Mosque,4.7,"https://www.google.com.sg/maps/place/Hajjah+Fatimah+Mosque/@1.3029248,103.86067,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19b3f7665e23:0x5afb5c8b63707a23!8m2!3d1.3029955!4d103.8628814?hl=en","['peaceful', 'beautiful', 'prayers', 'muslim', 'salat', 'alhamdulillah', 'food', 'tower', 'design', 'area']"
Littered With Books,"20 Duxton Rd, Singapore 089486",7RHV+R8 Singapore,Book store,4.7,"https://www.google.com.sg/maps/place/Littered+with+Books/@1.2795883,103.841175,17z/data=!3m2!4b1!5s0x31da197c89dbadff:0x98f986b434778233!4m5!3m4!1s0x31da196d5e2f11cd:0xf022711eb7b2dcee!8m2!3d1.2795883!4d103.8433637?hl=en","['read', 'walk', 'price', 'atmosphere', 'genre', 'floor', 'hipster', 'bookworm', 'story', 'peaceful']"
City Link Mall,"1 Raffles Link, Singapore 039393",7VR4+G3 Singapore,Shopping mall,4.3,"https://www.google.com.sg/maps/place/CityLink/@1.2913005,103.8530089,17z/data=!3m2!4b1!5s0x31da19a669562edf:0x19253750a88dc048!4m5!3m4!1s0x31da19a6301ae309:0xb1452d41ce2bfdec!8m2!3d1.2913005!4d103.8551976?hl=en","['restaurants', 'convenient', 'clothes', 'underground', 'walkway', 'air', 'food', 'tunnel', 'brand', 'subway']"
Bras Basah Complex,"231 Bain St, Singapore 180231",7VW3+JJ Singapore,Shopping mall,4.1,"https://www.google.com.sg/maps/place/Bras+Basah+Complex/@1.2966145,103.8518115,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a4f08316b7:0x25764fdf12af2980!8m2!3d1.2966145!4d103.8540002?hl=en","['stationery', 'printing', 'musical', 'old', 'bookstores', 'art', 'nostalgic', 'textbooks', 'artists', 'banners']"
Church of Saints Peter and Paul,"225A Queen St, Singapore 188551",7VX2+2M Singapore,Catholic church,4.7,"https://www.google.com.sg/maps/place/Church+of+Saints+Peter+%26+Paul/@1.2975936,103.8495249,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a4afd69c1f:0x5081267f983b3e79!8m2!3d1.2975936!4d103.8517136?hl=en","['renovation', 'beautiful', 'sunday', 'interior', 'mass', '6pm', 'carmelite', 'choir', 'construction', 'holy']"
Malabar Mosque,"471 Victoria St, Singapore 198370",8V45+3X Singapore,Mosque,4.6,"https://www.google.com.sg/maps/place/Masjid+Malabar/@1.3051284,103.8577196,17z/data=!3m2!4b1!5s0x31da19b6f9805a3b:0x644301ecef0b65b3!4m5!3m4!1s0x31da19b6fbd5459b:0xf3ad655a2f10647a!8m2!3d1.3051621!4d103.8599526?hl=en","['prayer', 'blue', 'muslims', 'hotel', 'salat', 'friday', 'alhamdulillah', 'renovation', 'salah', 'food']"
Degiosart,"01-82 Eng Hoon Road Singapore, Blk 57, Tiong Bahru, 160057",7RMM+V9 Singapore,Art gallery,4.7,"https://www.google.com.sg/maps/place/DEGIOSART+Gallery/@1.2847167,103.831255,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1970ba36b9b7:0x63ce852d69e1a661!8m2!3d1.28471!4d103.8334346?hl=en",['antique']
Windsor Nature Park,"30 Venus Dr, Singapore 573858",9R5G+WM Singapore,Park,4.6,"https://www.google.com.sg/maps/place/Windsor+Nature+Park/@1.3598099,103.8244828,17z/data=!3m1!4b1!4m5!3m4!1s0x31da172b923ca8ff:0xb3c57f178bd26a68!8m2!3d1.3598099!4d103.8266715?hl=en","['monkeys', 'wild', 'squirrels', 'boardwalk', 'morning', 'stream', 'wildlife', 'rainforest', 'bridge', 'reservoir']"
Marina Bay Waterfront Promenade,6329 3535,7VJ4+5F Singapore,Walkway,4.8,"https://www.google.com.sg/maps/place/Marina+Bay+Waterfront+Promenade/@1.280496,103.853968,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190ff6972f53:0x1cd5a777a3644227!8m2!3d1.280496!4d103.8561567?hl=en","['night', 'jogging', 'family', 'chairs', 'buildings', 'tourist', 'experience', 'sunset']"
Marlion LLC,"1 Fullerton Rd, Singapore 049213",7VP3+MQ Singapore,Tourist attraction,4.6,"https://www.google.com.sg/maps/place/Merlion+Park/@1.2867449,103.8521985,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190ed6203605:0x66ad5eee6e01f3a7!8m2!3d1.2867449!4d103.8543872?hl=en","['marina', 'icon', 'built', 'nightscape', 'laser', 'singapore', 'mermaid', 'mascot', 'mythical', 'national']"
Jurong Frog Farm,"56 Lim Chu Kang Lane 6, Singapore 719164",CPP8+9R Singapore,Farm,4.3,"https://www.google.com.sg/maps/place/Jurong+Frog+Farm/@1.4359859,103.7148993,17z/data=!3m1!4b1!4m5!3m4!1s0x31da0d9cab68d747:0x2b0246262a96ae3a!8m2!3d1.4359859!4d103.717088?hl=en","['kids', 'frogs', 'experience', 'educational', 'family', 'food', 'fish', 'biological', 'dead', 'adults']"
Read Bridge　(Malacca Bridge),"1B Clarke Quay, Singapore 179023",7RQW+M2 Singapore,Historical landmark,4.4,"https://www.google.com.sg/maps/place/Read+Bridge+(Malacca+Bridge)/@1.289203,103.842915,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a001275fb1:0xf25516ae7906d7cf!8m2!3d1.289203!4d103.8451037?hl=en","['night', 'river', 'drink', 'lights', 'photo', 'beautiful', 'ice', 'crowd', 'cafe']"
Rumah Bebe,"113 E Coast Rd, Singapore 428803",8W43+9R Singapore,Boutique,4.2,"https://www.google.com.sg/maps/place/Rumah+Bebe+Pte+Ltd/@1.3058977,103.9023774,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1872ec344933:0xcd9b234a457cce70!8m2!3d1.305866!4d103.904587?hl=en","['household', 'menu', 'restaurant', 'taste', 'culture', 'table', 'sell', 'lunch', 'souvenirs', 'women']"
The Untamed Paths,"43A Temple St, Seek Sophie, Singapore 058588",7RMV+7G Singapore,Tour agency,5,"https://www.google.com.sg/maps/place/Seek+Sophie/@1.2831274,103.8415635,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1945729b47ab:0x94bb25d20a72aad6!8m2!3d1.2831274!4d103.8437522?hl=en","['experience', 'guide', 'team', 'customer', 'site', 'questions', 'professional', 'english', 'communication', 'safari']"
Jubilee Walk,Located in: Fort Canning Park,7RVV+WP Singapore,Permanently closed,4,"https://www.google.com.sg/maps/place/Jubilee+Walk/@1.29481,103.8420928,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1998a25680b5:0x48dfb3d0e225d6f6!8m2!3d1.29481!4d103.8442815?hl=en",
Millenia Walk,"9 Raffles Blvd, Singapore 039596",7VV5+4W Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/Millenia+Walk/@1.2928181,103.8576457,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a922fbfca3:0xca47989949645b13!8m2!3d1.2928181!4d103.8598344?hl=en","['restaurants', 'japanese', 'furniture', 'quiet', 'high', 'hotels', 'home', 'walkway', 'gadgets', 'ritz']"
Tampines Mall,"4 Tampines Central 5, Singapore 529510",9W2V+XV Singapore,Shopping mall,4.3,"https://www.google.com.sg/maps/place/Tampines+Mall/@1.3524936,103.9425292,17z/data=!3m2!4b1!5s0x31da3d11961740ab:0x5c209a69a89ecdd0!4m5!3m4!1s0x31da3d11ea5fd9f3:0x76160e94737b7b41!8m2!3d1.3524936!4d103.9447179?hl=en","['cinema', 'basement', 'bus', 'isetan', 'amenities', 'courts', 'telco', 'capitaland', 'atrium']"
J-Cube Mall,"2 Jurong East Central 1, Singapore 609731",8PMR+83 Singapore,Shopping mall,4.1,"https://www.google.com.sg/maps/place/JCube/@1.3333104,103.7380104,17z/data=!3m1!4b1!4m5!3m4!1s0x31da10058ed0ba87:0xd321ca3ac310748!8m2!3d1.3333104!4d103.7401991?hl=en","['ice', 'IMAX', 'teenagers', 'basement', 'the', 'library', 'ice', 'bus', 'bugis', 'capitaland']"
Willow Stream Spa,"80 Bras Basah Rd, Singapore 189560",7VV3+99 Singapore,Spa,4.4,"https://www.google.com.sg/maps/place/Willow+Stream+Spa+at+Fairmont+Singapore/@1.293396,103.8512732,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19a5d4198021:0xc3f51cd5621d5e74!8m2!3d1.293396!4d103.8534619?hl=en","['gym', 'facial']"
Night Safari Tour-Wendy Tour,"133 Cecil St, Singapore 069535",7RJX+4H Singapore,Travel agency,5,"https://www.google.com.sg/maps/place/Wendy+Tour/@1.2803125,103.8467969,17z/data=!3m1!4b1!4m5!3m4!1s0x31da190d92876d69:0x182f32f22ab21048!8m2!3d1.2803483!4d103.8489272?hl=en",[]
Imbiah Lookout,"42 Imbiah Rd, 099701",7R39+W2 Singapore,Tourist attraction,4.5,"https://www.google.com.sg/maps/place/Imbiah+Lookout+(Tourist+Attraction)/@1.2548481,103.8154359,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bfee8d24739:0x4276a0e794dd55a1!8m2!3d1.2548481!4d103.8176246?hl=en","['cable', 'island', 'luge', 'merlion', 'butterfly', 'statue', 'museum']"
Istana Park,"Bounded by Orchard Road Penang Road, Penang Lane and, Buyong Rd",7RXV+MG Singapore,City park,4.2,"https://www.google.com.sg/maps/place/Istana+Park/@1.2992392,103.8416291,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19c5c0b3e519:0xd3e77f2164b36452!8m2!3d1.2992392!4d103.8438178?hl=en","['walking', 'trees', 'pond', 'art', 'area', 'design', 'night', 'ceremony', 'president', 'country']"
The Slide @ T3,"70 Airport Blvd., Singapore 819661",9X4Q+R2 Singapore,Tourist attraction,4.2,"https://www.google.com.sg/maps/place/The+Slide+@T3/@1.3570001,103.9854076,17z/data=!3m1!4b1!4m5!3m4!1s0x31da3c8c5b5ab59d:0xa4eb788dd00b2492!8m2!3d1.3570001!4d103.9875963?hl=en","['kids', 'airport', 'experience', 'play', 'parents', 'height']"
Ola Beach Club,"46 Siloso Beach Walk, 099005",7R38+63 Singapore,Recreation center,4.2,"https://www.google.com.sg/maps/place/Ola+Beach+Club/@1.253077,103.8129983,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bf8c86a4fb9:0x4cc9ee135689da89!8m2!3d1.253077!4d103.815187?hl=en","['music', 'drinks', 'sea', 'sunset', 'evening', 'sand', 'shower', 'kayaking', 'nachos', 'stand']"
NUS Museum,"50 Kent Ridge Cres, Singapore 119279",8Q2F+G3 Singapore,Museum,4.4,"https://www.google.com.sg/maps/place/NUS+Museum/@1.3012948,103.7705275,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1afa50000073:0x582a621ea6f4ff8a!8m2!3d1.3012948!4d103.7727162?hl=en","['exhibits', 'historical', 'artefacts', 'students', 'artists', 'paintings']"
Queensway Shopping Centre,"1 Queensway, Singapore 149053",7RQ3+29 Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/Queensway+Shopping+Centre/@1.2875526,103.8012798,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bcb7b9ceba5:0xcfba267cf8bade69!8m2!3d1.2875526!4d103.8034685?hl=en","['sports', 'sports', 'printing', 'spectacles', 'rackets', 'sports', 'nostalgic', 'trophies', 'photocopy', 'jerseys']"
Paya Lebar Square Retail,"60 Paya Lebar Rd, Singapore 409051",8V9V+M2 Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/Paya+Lebar+Square/@1.3191484,103.8903434,17z/data=!3m1!4b1!4m5!3m4!1s0x31da181811191ccf:0xd4e386a9eef755d8!8m2!3d1.3191484!4d103.8925321?hl=en","['eateries', 'food', 'basement', 'office', 'halal', 'cantine', 'amenities', 'metro', 'maids', 'bus']"
Bedok Jetty,"East Coast Park Service Road, 449876",8W4R+4V Singapore,Fishing pier,4.5,"https://www.google.com.sg/maps/place/Bedok+Jetty/@1.3053172,103.9400115,17z/data=!3m1!4b1!4m5!3m4!1s0x31da22c1c8338a8b:0xbf35a2ae0ed4487c!8m2!3d1.3053172!4d103.9422002?hl=en","['evening', 'windy', 'sunrise', 'cycle', 'coast', 'ships', 'rods', 'jogging', 'morning', 'air']"
Robinsons The Heeren,"260 Orchard Rd, Singapore 238855",8R2P+WX Singapore,Permanently closed,4.1,"https://www.google.com.sg/maps/place/Robinsons+The+Heeren+-+Orchard/@1.3022958,103.8352025,17z/data=!3m1!4b1!4m5!3m4!1s0x31da199169803811:0x688d52a296dcc90f!8m2!3d1.3022958!4d103.8373912?hl=en",
The Rink,"2 Jurong East Central 1, #03-11 JCube, Singapore 609731",8PMR+94 Singapore,Ice skating rink,4.3,"https://www.google.com.sg/maps/place/The+Rink/@1.3334206,103.7381317,17z/data=!3m1!4b1!4m5!3m4!1s0x31da10058ceadc9f:0x9d74526cf846b259!8m2!3d1.3334206!4d103.7403204?hl=en","['skates', 'olympic', 'slots', 'cold', 'tickets', 'jacket', 'system', 'check', 'socks', 'boots']"
Century Square,"2 Tampines Central 5, Singapore 529509",9W2V+XG Singapore,Shopping mall,4.2,"https://www.google.com.sg/maps/place/Century+Square/@1.3523888,103.941668,17z/data=!3m2!4b1!5s0x31da3d118f5a3cb3:0xb06ba0709c7ddad0!4m5!3m4!1s0x31da3d1188a47309:0xf8e352c49c82989b!8m2!3d1.3523888!4d103.9438567?hl=en","['renovation', 'eateries', 'cinema', 'food', 'basement', 'halal', 'makeover', 'face', 'joints']"
Singapore River Cruise,,,Tourist attraction,4.4,"https://www.google.com/maps/place/Singapore+River+Cruise/@1.2896312,103.8430327,17z/data=!3m1!5s0x31da19b7123cbd69:0xa98abcb894c10d7f!4m9!1m2!2m1!1sSingapore+River+Cruise!3m5!1s0x31da199fffd12123:0xa8581055bb28cf1a!8m2!3d1.2892296!4d103.8442712!15sChZTaW5nYXBvcmUgUml2ZXIgQ3J1aXNlWhgiFnNpbmdhcG9yZSByaXZlciBjcnVpc2WSARJ0b3VyaXN0X2F0dHJhY3Rpb24","['boat', 'evening', 'marina', 'ticket', 'nightscape', 'merlion', 'laser', 'lights', 'electric', 'video']"
Singapore Cable Car (Sentosa),,,Tourist attraction,4.6,"https://www.google.com/maps/place/Singapore+Cable+Car/@1.2641756,103.8111709,16z/data=!4m9!1m2!2m1!1sSingapore+Cable+Car+(Sentosa)!3m5!1s0x31da1ead00000001:0xe147483e211e5430!8m2!3d1.271203!4d103.8196033!15sCh1TaW5nYXBvcmUgQ2FibGUgQ2FyIChTZW50b3NhKVodIhtzaW5nYXBvcmUgY2FibGUgY2FyIHNlbnRvc2GSARJ0b3VyaXN0X2F0dHJhY3Rpb24","['experience', 'island', 'beautiful', 'ticket', 'trip', 'harbor', 'klook', 'cable', ""bird's"", 'resort']"
Singapore River,,,,4.6,"https://www.google.com/maps/place/Singapore+River/@1.2903901,103.8233191,14z/data=!4m9!1m2!2m1!1ssingapore+river!3m5!1s0x31da19825a76436f:0x36d6abb7d2280450!8m2!3d1.2895263!4d103.8397852!15sCg9zaW5nYXBvcmUgcml2ZXKSAQVyaXZlcg","['beautiful', 'boat', 'night', 'walk', 'drink', 'experience', 'restaurants', 'historical', 'day', 'hotel']"
Waterfront Promenade,,,Concert hall,4.7,"https://www.google.com/maps/place/Waterfront+Promenade/@1.2898887,103.85342,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19081fad5859:0xb877e4e5f3028c86!8m2!3d1.2898833!4d103.8556087","['walk', 'evening', 'beautiful', 'area', 'tourists', 'photos', 'river', 'day']"
The Helix Bridge,,,Bridge,4.7,"https://www.google.com/maps/place/Helix+Bridge/@1.2876888,103.8584087,17z/data=!3m1!4b1!4m5!3m4!1s0x31da19071707804f:0xe96cc4b454cf960c!8m2!3d1.2876834!4d103.8605974","['design', 'lights', 'architecture', 'bay', 'pictures', 'structure', 'nightscape', 'shape', 'ๆ', '2010']"
ION Orchard,,,Shopping mall,4.5,"https://www.google.com/maps/place/ION+Orchard/@1.3040173,103.815431,14z/data=!3m1!5s0x31da198de9a5f9df:0x1c5546ca117e8960!4m9!1m2!2m1!1sion+orchard!3m5!1s0x31da198de9aaaabb:0x996bdb092f510665!8m2!3d1.3039288!4d103.8319512!15sCgtpb24gb3JjaGFyZFoNIgtpb24gb3JjaGFyZJIBD3Nob3BwaW5nX2NlbnRlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOTGVHOUhTRk4zRUFF","['high', 'basement', 'window', 'observation', 'gucci', 'maze', 'jakarta', 'subway', 'designer', 'lucky']"
MacRitchie Nature Trail,,,Hiking area,4.6,"https://www.google.com/maps/place/Macritchie+Treetop+Walk+Trailhead/@1.3042308,103.7629005,12z/data=!4m9!1m2!2m1!1sMacRitchie+Nature+Trai!3m5!1s0x31da172bff45827d:0x5ca3bb9bf329b20a!8m2!3d1.3594959!4d103.8269665!15sChZNYWNSaXRjaGllIE5hdHVyZSBUcmFpWhgiFm1hY3JpdGNoaWUgbmF0dXJlIHRyYWmSAQtoaWtpbmdfYXJlYZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VONU9FcGljME5uRUFF","['monkeys', 'exercise', 'squirrels', 'jungle', 'suspension', 'ranger', 'reservoir', 'wild', 'wild', 'canopy']"
Fort Siloso,,,Museum,4.5,"https://www.google.com/maps/place/Fort+Siloso/@1.2591554,103.8064334,17z/data=!3m1!4b1!4m5!3m4!1s0x31da1bf05ac7b659:0xf18f4c47e97982a4!8m2!3d1.25915!4d103.8086221","['ww2', 'skywalk', 'island', 'tunnels', 'beach', 'early', 'cannons', 'soldiers', 'bunkers', 'surrender']"
Palawan Beach,,,,4.4,"https://www.google.com/maps/place/Palawan+Beach/@1.2480414,103.8179528,16z/data=!3m1!4b1!4m5!3m4!1s0x31da1eaa0c21d3fd:0x633b560cebfaa12c!8m2!3d1.2482777!4d103.8225374","['swimming', 'island', 'walk', 'sunset', 'bridge', 'ships', 'feel', 'photo', 'algae', 'holidays']"
MacRitchie Reservoir,,,,4.6,"https://www.google.com/maps/place/MacRitchie+Reservoir/@1.3444749,103.8044464,14z/data=!3m1!4b1!4m5!3m4!1s0x31da174a834d5455:0x3ea3612250057dc4!8m2!3d1.3447621!4d103.8223506","['walk', 'monkeys', 'tree', 'morning', 'trekking', 'exercise', 'kayaking', 'trail', 'life', 'relaxing']"
Sandbox VR,,,Amusement center,4.8,"https://www.google.com/maps/place/Sandbox+VR/@1.3010325,103.8414179,14z/data=!4m9!1m2!2m1!1ssandbox+vr!3m5!1s0x31da1997281e180d:0xa8f9921a56ea1c3d!8m2!3d1.300895!4d103.8398723!15sCgpzYW5kYm94IHZyIgOIAQGSARBhbXVzZW1lbnRfY2VudGVy","['immersive', 'mansion', 'zombie', 'video', 'gameplay', 'graphics', 'movement', 'gear', 'vest', 'vibration']"
Siloso Beach,,,Beach,4.4,"https://www.google.com/maps/place/Sentosa+Siloso+Beach/@1.2524778,103.8082233,15z/data=!4m9!1m2!2m1!1sSiloso+Beach!3m5!1s0x31da1bf8fa5d45eb:0xf2cb8031cdb3a7cc!8m2!3d1.2554915!4d103.8123885!15sCgxTaWxvc28gQmVhY2iSAQViZWFjaA","['bungee', 'evening', 'resort', 'party', 'cargo', 'cable', 'sunscreen', 'sand', 'tram', 'dip']"
Virtual Room: Virtual Reality Singapore,,,Amusement center,4.7,"https://www.google.com/maps/place/Virtual+Room+Singapore+-+Virtual+Reality+Escape+Room/@1.2835689,103.8409814,17z/data=!3m1!4b1!4m5!3m4!1s0x31da197369d6b17f:0xad042d2b1cd4f1dc!8m2!3d1.2835739!4d103.8431523","['experience', 'VR', 'team', 'time', 'immersive', 'puzzles', 'glitches', 'photos', 'graphics', 'players']"
